"Branch","Category","Brand","Product","IMEI/SRNO","Qty","Sender Branch","Status","Variant id"
"MIRAJKAR TIKATI","Mobiles","SAMSUNG","SAMSUNG Guru E1200 Indigo Blue","'357895790548137","1","","In Branch","482"
"KAGAL","Mobiles","SAMSUNG","SAMSUNG Guru E1200 Indigo Blue","'357895790548160","1","","In Branch","482"
"SINNAR","Mobiles","SAMSUNG","SAMSUNG Guru E1200 Indigo Blue","'357895790548194","1","","In Branch","482"
"KAGAL","Mobiles","SAMSUNG","SAMSUNG Guru E1200 Indigo Blue","'357895790548228","1","","In Branch","482"
"RAJARAMPURI 2","Mobiles","SAMSUNG","SAMSUNG Guru E1200 Indigo Blue","'357895790548244","1","","In Branch","482"
"SINNAR","Mobiles","SAMSUNG","SAMSUNG Guru E1200 Indigo Blue","'357895790548335","1","","In Branch","482"
"KAGAL","Mobiles","SAMSUNG","SAMSUNG Guru E1200 Indigo Blue","'357895790548368","1","","In Branch","482"
"TULJAPUR","Mobiles","SAMSUNG","SAMSUNG Guru E1200 Indigo Blue","'357895790548459","1","","In Branch","482"
"BARSHI","Mobiles","SAMSUNG","SAMSUNG Guru E1200 Indigo Blue","'357895791297791","1","","In Branch","482"
"PIMPRI","Mobiles","SAMSUNG","SAMSUNG Guru E1200 Indigo Blue","'357895791298286","1","","In Branch","482"
"BARSHI","Mobiles","SAMSUNG","SAMSUNG Guru E1200 Indigo Blue","'357895791299573","1","","In Branch","482"
"SOLAPUR 2","Mobiles","SAMSUNG","SAMSUNG Guru E1200 White","'353817709158729","1","","In Branch","481"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117294408","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117294416","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117294440","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117294457","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117294580","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117294648","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117294754","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117295124","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117296627","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117296643","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117296650","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117296676","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117296692","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117296718","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117296726","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117296734","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117296742","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117296759","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117296775","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117296783","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117296791","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117296809","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117296825","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117296841","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117296866","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117296874","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117296882","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117296908","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117297559","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117298342","1","","In Branch","490"
"AKLUJ","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117298359","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117298367","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117300940","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117300965","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117300973","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117300981","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117301005","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117301013","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117301369","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117303738","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117303803","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117303829","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117303845","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117303852","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117303878","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117303902","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117303910","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117303928","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117303944","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117303977","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117304256","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117304264","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117304280","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117304363","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117304892","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117304918","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117304926","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117304934","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117304942","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305048","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305055","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305063","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305071","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305089","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305113","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305121","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305139","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305147","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305154","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305162","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305188","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305196","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305204","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305212","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305329","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305360","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305378","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305394","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305410","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305436","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305444","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305501","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305535","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305592","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305634","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305683","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305691","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305709","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305717","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305725","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305733","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305741","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305766","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305774","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305782","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305790","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305808","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305816","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117305857","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117306020","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117306046","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117306053","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117306061","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117306087","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117306194","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117306202","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117306301","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117306855","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117306889","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117308638","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117308653","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117308679","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117308687","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117308695","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117308703","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117308711","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117308729","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117308737","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117308745","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117308752","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117308802","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117308810","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117313646","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117313679","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117313927","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117314040","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117314073","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117314115","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117314123","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117314131","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117314149","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117314156","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117314164","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117314172","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117314198","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117314206","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117314222","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117314289","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117314313","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117319429","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117319437","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117319445","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117319452","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117319486","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117319494","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117319502","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117319510","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117319528","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117319536","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117319569","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117319601","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117319627","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117319676","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117319684","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117319718","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117319734","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117319775","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117319866","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117319981","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117320021","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117320179","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117320252","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117320260","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117320278","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117320351","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117320468","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117320484","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117320492","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117320690","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117320708","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117320732","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117320799","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117320898","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117320930","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117320997","1","","In Branch","490"
"GANDHINAGAR Warehouse","Mobiles","SAMSUNG","SAMSUNG Metro B313 Black","'355508117321193","1","","In Branch","490"
